id,created_at,updated_at,url,name,user_id,rank,totalRanks,searchRank,title,image_url,description
1569,"2017-05-17 19:25:46","2017-05-17 19:25:46",https://www.ocw.mit.edu/courses/physics/8-06-quantum-physics-iii-spring-2016,"Quantum Physics III",2,0.00,0,0.00,"Quantum Physics III",https://ocw.mit.edu/courses/physics/8-06-quantum-physics-iii-spring-2016/8-06s16.jpg,"8.06 is the third course in the three-sequence physics undergraduate Quantum Mechanics curriculum. By the end of this course, you will be able to interpret and analyze a wide range of quant.."
1570,"2017-05-17 19:28:37","2017-05-17 19:28:37",https://www.ocw.mit.edu/courses/physics/8-04-quantum-physics-i-spring-2013/index.htm,"Quantum Physics I",2,0.00,0,0.00,"Quantum Physics I",https://ocw.mit.edu/courses/physics/8-04-quantum-physics-i-spring-2013/8-04s13.jpg,"This course covers the experimental basis of quantum physics. It introduces wave mechanics, Schrödinger's equation in a single dimension, and Schrödinger's equation in three dimensions.It.."
1567,"2017-05-17 19:20:46","2017-05-17 19:20:46",https://www.ocw.mit.edu/courses/physics/8-286-the-early-universe-fall-2013/index.htm,"The Early Universe",2,0.00,0,0.00,"The Early Universe",https://ocw.mit.edu/courses/physics/8-286-the-early-universe-fall-2013/8-286f13.jpg,"The Early Universe provides an introduction to modern cosmology. The first part of the course deals with the classical cosmology, and later part with modern particle physics and its recent .."
1568,"2017-05-17 19:25:20","2017-05-17 19:25:20",https://www.ocw.mit.edu/courses/physics/8-05-quantum-physics-ii-fall-2013/index.htm,"Quantum Physics II",2,0.00,0,0.00,"Quantum Physics II",https://ocw.mit.edu/courses/physics/8-05-quantum-physics-ii-fall-2013/8-05f13.jpg,"Together, this course and 8.06 Quantum Physics III cover quantum physics with applications drawn from modern physics. Topics covered in this course include the general formalism of quantum .."
1566,"2017-05-17 19:17:25","2017-05-17 19:17:25",https://www.ocw.mit.edu/courses/physics/8-333-statistical-mechanics-i-statistical-mechanics-of-particles-fall-2013/index.htm,"Statistical Mechanics I:  Statistical Mechanics of Particles",2,0.00,0,0.00,"Statistical Mechanics I:  Statistical Mechanics of Particles",https://ocw.mit.edu/courses/physics/8-333-statistical-mechanics-i-statistical-mechanics-of-particles-fall-2013/8-333f13.jpg,"Statistical Mechanics is a probabilistic approach to equilibrium properties of large numbers of degrees of freedom. In this two-semester course, basic principles are examined. Topics includ.."
1565,"2017-05-17 19:13:56","2017-05-17 19:13:56",https://www.ocw.mit.edu/courses/physics/8-334-statistical-mechanics-ii-statistical-physics-of-fields-spring-2014/index.htm,"Statistical Mechanics II: Statistical Physics of Fields",2,0.00,0,0.00,"Statistical Mechanics II: Statistical Physics of Fields",https://ocw.mit.edu/courses/physics/8-334-statistical-mechanics-ii-statistical-physics-of-fields-spring-2014/8-334s14.jpg,"This is the second term in a two-semester course on statistical mechanics. Basic principles are examined in this class, such as the laws of thermodynamics and the concepts of temperature, w.."
1564,"2017-05-17 19:09:36","2017-05-17 19:09:36",https://www.ocw.mit.edu/courses/physics/8-421-atomic-and-optical-physics-i-spring-2014/index.htm,"Atomic and Optical Physics I",2,0.00,0,0.00,"Atomic and Optical Physics I",https://ocw.mit.edu/courses/physics/8-421-atomic-and-optical-physics-i-spring-2014/8-421s14.jpg,"This is the first of a two-semester subject sequence that provides the foundations for contemporary research in selected areas of atomic and optical physics. Topics covered include the inte.."
1563,"2017-05-17 19:07:15","2017-05-17 19:07:15",https://www.ocw.mit.edu/courses/physics/8-422-atomic-and-optical-physics-ii-spring-2013/index.htm,"Atomic and Optical Physics II",2,0.00,0,0.00,"Atomic and Optical Physics II",https://ocw.mit.edu/courses/physics/8-422-atomic-and-optical-physics-ii-spring-2013/8-422s13.jpg,"This is the second of a two-semester subject sequence beginning with Atomic and Optical Physics I (8.421) that provides the foundations for contemporary research in selected areas of atomic.."
1562,"2017-05-17 19:04:26","2017-05-17 19:04:26",https://www.ocw.mit.edu/courses/anthropology/21a-850j-the-anthropology-of-cybercultures-spring-2009,"The Anthropology of Cybercultures",2,0.00,0,0.00,"The Anthropology of Cybercultures",https://ocw.mit.edu/courses/anthropology/21a-850j-the-anthropology-of-cybercultures-spring-2009/21a-850js09.jpg,"
This course explores a range of contemporary scholarship oriented to the study of 'cybercultures,' with a focus on research inspired by ethnographic and more broadly anthropological perspe.."
1561,"2017-05-17 19:04:23","2017-05-17 19:04:23",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-471j-engineering-apollo-the-moon-project-as-a-complex-system-spring-2007,"Engineering Apollo: The Moon Project as a Complex System",2,0.00,0,0.00,"Engineering Apollo: The Moon Project as a Complex System",https://ocw.mit.edu/courses/science-technology-and-society/sts-471j-engineering-apollo-the-moon-project-as-a-complex-system-spring-2007/sts-471js07.jpg,"
This course is a detailed technical and historical exploration of the Apollo project to ""fly humans to the moon and return them safely to earth"" as an example of a complex engineering syst.."
1560,"2017-05-17 19:04:20","2017-05-17 19:04:20",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-467-research-seminar-in-deep-sea-archaeology-spring-2002,"Research Seminar in Deep Sea Archaeology",2,0.00,0,0.00,"Research Seminar in Deep Sea Archaeology",https://ocw.mit.edu/courses/science-technology-and-society/sts-467-research-seminar-in-deep-sea-archaeology-spring-2002/sts-467s02.jpg,"
STS.467 examines the intellectual foundations of archaeology in the deep sea. The course explores the current convergence of oceanography, archaeology, and engineering which allows scienti.."
1559,"2017-05-17 19:04:18","2017-05-17 19:04:18",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-464-cultural-history-of-technology-spring-2005,"Cultural History of Technology",2,0.00,0,0.00,"Cultural History of Technology",https://ocw.mit.edu/courses/science-technology-and-society/sts-464-cultural-history-of-technology-spring-2005/sts-464s05.jpg,"
The subject of this course is the historical process by which the meaning of ""technology"" has been constructed. Although the word itself is traceable to the ancient Greek root teckhne (mea.."
1558,"2017-05-17 19:04:16","2017-05-17 19:04:16",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-464-technology-and-the-literary-imagination-spring-2008,"Technology and the Literary Imagination",2,0.00,0,0.00,"Technology and the Literary Imagination",https://ocw.mit.edu/courses/science-technology-and-society/sts-464-technology-and-the-literary-imagination-spring-2008/sts-464s08.jpg,"
Our linked subjects are (1) the historical process by which the meaning of technology has been constructed, and (2) the concurrent transformation of the environment. To explain the emergen.."
1557,"2017-05-17 19:04:14","2017-05-17 19:04:14",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-462-social-and-political-implications-of-technology-spring-2006,"Social and Political Implications of Technology",2,0.00,0,0.00,"Social and Political Implications of Technology",https://ocw.mit.edu/courses/science-technology-and-society/sts-462-social-and-political-implications-of-technology-spring-2006/sts-462s06.jpg,"
This course is a graduate reading seminar, in which historical and contemporary studies are used to explore the interaction of technology with social and political values. Emphasis is on h.."
1556,"2017-05-17 19:04:11","2017-05-17 19:04:11",https://www.ocw.mit.edu/courses/engineering-systems-division/esd-85j-integrating-doctoral-seminar-on-emerging-technologies-fall-2005,"Integrating Doctoral Seminar on Emerging Technologies",2,0.00,0,0.00,"Integrating Doctoral Seminar on Emerging Technologies",https://ocw.mit.edu/courses/engineering-systems-division/esd-85j-integrating-doctoral-seminar-on-emerging-technologies-fall-2005/esd-85jf05.jpg,"
This team-taught subject is for doctoral students working on emerging technologies at the interface of technology, policy and societal issues. It integrates concepts of research strategy a.."
1555,"2017-05-17 19:04:09","2017-05-17 19:04:09",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-460-histories-of-information-communication-and-computing-technologies-spring-2015,"Histories of Information, Communication, and Computing Technologies",2,0.00,0,0.00,"Histories of Information, Communication, and Computing Technologies",https://ocw.mit.edu/courses/science-technology-and-society/sts-460-histories-of-information-communication-and-computing-technologies-spring-2015/sts-460s15.jpg,"The histories of information, communication, and computing technologies have attracted attention from scholars across a variety of disciplines. This course introduces students to prominent .."
1554,"2017-05-17 19:04:07","2017-05-17 19:04:07",https://www.ocw.mit.edu/courses/health-sciences-and-technology/hst-930j-social-studies-of-bioscience-and-biotech-fall-2005,"Social Studies of Bioscience and Biotech",2,0.00,0,0.00,"Social Studies of Bioscience and Biotech",https://ocw.mit.edu/courses/health-sciences-and-technology/hst-930j-social-studies-of-bioscience-and-biotech-fall-2005/hst-930jf05.jpg,"
In this course, social, ethical and clinical issues associated with the development of new biotechnologies and their integration into clinical practice is discussed. Basic scientists, clin.."
1553,"2017-05-17 19:04:05","2017-05-17 19:04:05",https://www.ocw.mit.edu/courses/health-sciences-and-technology/hst-934j-introduction-to-global-medicine-bioscience-technologies-disparities-strategies-spring-2010,"Introduction to Global Medicine: Bioscience, Technologies, Disparities, Strategies",2,0.00,0,0.00,"Introduction to Global Medicine: Bioscience, Technologies, Disparities, Strategies",https://ocw.mit.edu/courses/health-sciences-and-technology/hst-934j-introduction-to-global-medicine-bioscience-technologies-disparities-strategies-spring-2010/hst-934js10.jpg,"
This class provides a space for medical students and MD/PhD students, as well as HASTS (History, Anthropology, Science, Technology, and Society) PhD students to discuss social and ethical.."
1552,"2017-05-17 19:04:03","2017-05-17 19:04:03",https://www.ocw.mit.edu/courses/media-arts-and-sciences/mas-714j-technologies-for-creative-learning-fall-2009,"Technologies for Creative Learning",2,0.00,0,0.00,"Technologies for Creative Learning",https://ocw.mit.edu/courses/media-arts-and-sciences/mas-714j-technologies-for-creative-learning-fall-2009/mas-714jf09.jpg,"This course explores the design of innovative educational technologies and creative learning environments, drawing on specific case studies such as the LEGO&reg; Programmable Brick, Scratch.."
1551,"2017-05-17 19:03:59","2017-05-17 19:03:59",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-436-cold-war-science-fall-2008,"Cold War Science",2,0.00,0,0.00,"Cold War Science",https://ocw.mit.edu/courses/science-technology-and-society/sts-436-cold-war-science-fall-2008/sts-436f08.jpg,"
This seminar examines the history and legacy of the Cold War on American science. It explores scientist's new political roles after World War II, ranging from elite policy makers in the nu.."
1550,"2017-05-17 19:03:57","2017-05-17 19:03:57",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-429-food-and-power-in-the-twentieth-century-spring-2005,"Food and Power in the Twentieth Century",2,0.00,0,0.00,"Food and Power in the Twentieth Century",https://ocw.mit.edu/courses/science-technology-and-society/sts-429-food-and-power-in-the-twentieth-century-spring-2005/sts-429s05.jpg,"
In this class, food serves as both the subject and the object of historical analysis. As a subject, food has been transformed over the last 100 years, largely as a result of ever more elab.."
1549,"2017-05-17 19:03:54","2017-05-17 19:03:54",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-428-technology-and-change-in-rural-america-fall-2004,"Technology and Change in Rural America",2,0.00,0,0.00,"Technology and Change in Rural America",https://ocw.mit.edu/courses/science-technology-and-society/sts-428-technology-and-change-in-rural-america-fall-2004/sts-428f04.jpg,"
This course considers the historical dimensions of rural production from subsistence to industrialization, both in America and in an international context, with an emphasis on the role of .."
1548,"2017-05-17 19:03:52","2017-05-17 19:03:52",https://www.ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-933j-the-structure-of-engineering-revolutions-fall-2001,"The Structure of Engineering Revolutions",2,0.00,0,0.00,"The Structure of Engineering Revolutions",https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-933j-the-structure-of-engineering-revolutions-fall-2001/6-933jf01.jpg,"
6.933J / STS.420J&#160;provides an integrated approach to engineering practice in the real world. Students of 6.933J / STS.420J&#160;research the life cycle of a major engineering project,.."
1547,"2017-05-17 19:03:49","2017-05-17 19:03:49",https://www.ocw.mit.edu/courses/history/21h-968j-nature-environment-and-empire-spring-2010,"Nature, Environment, and Empire",2,0.00,0,0.00,"Nature, Environment, and Empire",https://ocw.mit.edu/courses/history/21h-968j-nature-environment-and-empire-spring-2010/21h-968js10.jpg,"This class examines the relationship between the study of natural history, both domestic and exotic, by Europeans and Americans, and exploration and exploitation of the natural world, focus.."
1546,"2017-05-17 19:03:47","2017-05-17 19:03:47",https://www.ocw.mit.edu/courses/history/21h-952j-readings-in-american-history-since-1877-fall-2003,"Readings in American History Since 1877",2,0.00,0,0.00,"Readings in American History Since 1877",https://ocw.mit.edu/courses/history/21h-952j-readings-in-american-history-since-1877-fall-2003/21h-952jf03.jpg,"
This seminar aims to develop a teaching knowledge of the field through extensive reading and discussion of major works. The reading covers a broad range of topics - political, economic, so.."
1545,"2017-05-17 19:03:44","2017-05-17 19:03:44",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-360-ethnography-spring-2003,Ethnography,2,0.00,0,0.00,Ethnography,https://ocw.mit.edu/courses/science-technology-and-society/sts-360-ethnography-spring-2003/sts-360s03.jpg,"
This course is a practicum-style seminar in anthropological methods of ethnographic fieldwork and writing. Depending on student experience in ethnographic reading and practice, the course .."
1544,"2017-05-17 19:03:40","2017-05-17 19:03:40",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-350-social-study-of-science-and-technology-spring-2004,"Social Study of Science and Technology",2,0.00,0,0.00,"Social Study of Science and Technology",https://ocw.mit.edu/courses/science-technology-and-society/sts-350-social-study-of-science-and-technology-spring-2004/sts-350s04.jpg,"This course surveys canonical and recent theories and methods in science studies. We will organize our discussions around the concept of &quot;reproduction,&quot; referring variously to:
.."
1543,"2017-05-17 19:03:37","2017-05-17 19:03:37",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-340j-introduction-to-the-history-of-technology-fall-2006,"Introduction to the History of Technology",2,0.00,0,0.00,"Introduction to the History of Technology",https://ocw.mit.edu/courses/science-technology-and-society/sts-340j-introduction-to-the-history-of-technology-fall-2006/sts-340jf06.jpg,"
This course is an introduction to the consideration of technology as the outcome of particular technical, historical, cultural, and political efforts, especially in the United States durin.."
1542,"2017-05-17 19:03:35","2017-05-17 19:03:35",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-330-history-and-anthropology-of-medicine-and-biology-spring-2013,"History and Anthropology of Medicine and Biology",2,0.00,0,0.00,"History and Anthropology of Medicine and Biology",https://ocw.mit.edu/courses/science-technology-and-society/sts-330-history-and-anthropology-of-medicine-and-biology-spring-2013/sts-330s13.jpg,"This course explores recent historical and anthropological approaches to the study of medicine and biology. Topics might include interaction of disease and society; science, colonialism, an.."
1541,"2017-05-17 19:03:34","2017-05-17 19:03:34",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-320-environmental-conflict-and-social-change-fall-2005,"Environmental Conflict and Social Change",2,0.00,0,0.00,"Environmental Conflict and Social Change",https://ocw.mit.edu/courses/science-technology-and-society/sts-320-environmental-conflict-and-social-change-fall-2005/sts-320f05.jpg,"
This graduate-level class explores the complex interrelationships among humans and natural environments, focusing on non-western parts of the world in addition to Europe and the United Sta.."
1540,"2017-05-17 19:03:31","2017-05-17 19:03:31",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-310-history-of-science-fall-2015,"History of Science",2,0.00,0,0.00,"History of Science",https://ocw.mit.edu/courses/science-technology-and-society/sts-310-history-of-science-fall-2015/sts-310f15,"This course offers an introduction to the history and historiography of science from ancient Greece to the present. It is designed to serve as an introduction for those who have no prior ba.."
1539,"2017-05-17 19:03:29","2017-05-17 19:03:29",https://www.ocw.mit.edu/courses/anthropology/21a-750j-social-theory-and-analysis-fall-2011,"Social Theory and Analysis",2,0.00,0,0.00,"Social Theory and Analysis",https://ocw.mit.edu/courses/anthropology/21a-750j-social-theory-and-analysis-fall-2011/21a-750f11.jpg,"This course covers major theorists and theoretical schools since the late 19th century. Marx, Weber, Durkheim, Bourdieu, Levi-Strauss, Geertz, Foucault, Gramsci, and others..."
1538,"2017-05-17 19:03:27","2017-05-17 19:03:27",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-s28-godzilla-and-the-bullet-train-technology-and-culture-in-modern-japan-fall-2005,"Godzilla and the Bullet Train: Technology and Culture in Modern Japan",2,0.00,0,0.00,"Godzilla and the Bullet Train: Technology and Culture in Modern Japan",https://ocw.mit.edu/courses/science-technology-and-society/sts-s28-godzilla-and-the-bullet-train-technology-and-culture-in-modern-japan-fall-2005/sts-s28f05.jpg,"
This course explores how and why Japan, a late-comer to modernization, emerged as an industrial power and the world's second-richest nation, notwithstanding its recent difficulties. We are.."
1537,"2017-05-17 19:03:25","2017-05-17 19:03:25",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-089-technology-and-innovation-in-africa-fall-2014,"Technology and Innovation in Africa",2,0.00,0,0.00,"Technology and Innovation in Africa",https://ocw.mit.edu/courses/science-technology-and-society/sts-089-technology-and-innovation-in-africa-fall-2014/sts-089f14.jpg,"What do technology and innovation mean from Africa? This is the central question of this course, which tackles a double absence: Of the meanings and role of technology in African history, o.."
1536,"2017-05-17 19:03:22","2017-05-17 19:03:22",https://www.ocw.mit.edu/courses/anthropology/21a-350j-cultures-of-computing-fall-2011,"Cultures of Computing",2,0.00,0,0.00,"Cultures of Computing",https://ocw.mit.edu/courses/anthropology/21a-350j-cultures-of-computing-fall-2011/21a-350jf11.jpg,"This course examines computers anthropologically, as artifacts revealing the social orders and cultural practices that create them. Students read classic texts in computer science along wit.."
1535,"2017-05-17 19:03:20","2017-05-17 19:03:20",https://www.ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-805-ethics-and-the-law-on-the-electronic-frontier-fall-2005,"Ethics and the Law on the Electronic Frontier",2,0.00,0,0.00,"Ethics and the Law on the Electronic Frontier",https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-805-ethics-and-the-law-on-the-electronic-frontier-fall-2005/6-805f05.jpg,"
This course considers the interaction between law, policy, and technology as they relate to the evolving controversies over control of the Internet. In addition, there will be an in-depth .."
1534,"2017-05-17 19:03:18","2017-05-17 19:03:18",https://www.ocw.mit.edu/courses/anthropology/21a-500j-technology-and-culture-spring-2014,"Technology and Culture",2,0.00,0,0.00,"Technology and Culture",https://ocw.mit.edu/courses/anthropology/21a-500j-technology-and-culture-spring-2014/21a-500js14.jpg,"This subject examines relationships among technology, culture, and politics in a range of social and historical settings. The class is organized around two topics: Identity and infrastructu.."
1533,"2017-05-17 19:03:15","2017-05-17 19:03:15",https://www.ocw.mit.edu/courses/anthropology/21a-501j-art-craft-science-spring-2013,"Art, Craft, Science",2,0.00,0,0.00,"Art, Craft, Science",https://ocw.mit.edu/courses/anthropology/21a-501j-art-craft-science-spring-2013/21a-501js13.jpg,"This course examines how people learn, practice, and evaluate traditional and contemporary craft techniques. Social science theories of design, embodiment, apprenticeship learning, skill, l.."
1532,"2017-05-17 19:03:14","2017-05-17 19:03:14",https://www.ocw.mit.edu/courses/anthropology/21a-801j-cross-cultural-investigations-technology-and-development-fall-2012,"Cross-Cultural Investigations: Technology and Development",2,0.00,0,0.00,"Cross-Cultural Investigations: Technology and Development",https://ocw.mit.edu/courses/anthropology/21a-801j-cross-cultural-investigations-technology-and-development-fall-2012/21a-801jf12.jpg,"This course enhances cross-cultural understanding through the discussion of practical, ethical, and epistemological issues in conducting social science and applied research in foreign count.."
1531,"2017-05-17 19:03:11","2017-05-17 19:03:11",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-069-technology-in-a-dangerous-world-fall-2002,"Technology in a  Dangerous World",2,0.00,0,0.00,"Technology in a  Dangerous World",https://ocw.mit.edu/courses/science-technology-and-society/sts-069-technology-in-a-dangerous-world-fall-2002/sts-069f02.gif,"Aim is to analyze important current events for what they reveal about the nature and working of our technological world. Starting point is connection between technology and terrorism. Subje.."
1530,"2017-05-17 19:03:05","2017-05-17 19:03:05",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-067-scientific-visualization-across-disciplines-a-critical-introduction-spring-2005,"Scientific Visualization across Disciplines: A Critical Introduction",2,0.00,0,0.00,"Scientific Visualization across Disciplines: A Critical Introduction",https://ocw.mit.edu/courses/science-technology-and-society/sts-067-scientific-visualization-across-disciplines-a-critical-introduction-spring-2005/sts-067s05.gif,"
This subject exposes students to a variety of visualization techniques so that they learn to understand the work involved in producing them and to critically assess the power and limits of.."
1529,"2017-05-17 19:03:02","2017-05-17 19:03:02",https://www.ocw.mit.edu/courses/anthropology/21a-360j-the-anthropology-of-sound-spring-2008,"The Anthropology of Sound",2,0.00,0,0.00,"The Anthropology of Sound",https://ocw.mit.edu/courses/anthropology/21a-360j-the-anthropology-of-sound-spring-2008/21a-360js08.jpg,"
This class examines the ways humans experience the realm of sound and how perceptions and technologies of sound emerge from cultural, economic, and historical worlds. In addition to learni.."
1528,"2017-05-17 19:02:58","2017-05-17 19:02:58",https://www.ocw.mit.edu/courses/anthropology/21a-550j-dv-lab-documenting-science-through-video-and-new-media-fall-2012,"DV Lab: Documenting Science Through Video and New Media",2,0.00,0,0.00,"DV Lab: Documenting Science Through Video and New Media",https://ocw.mit.edu/courses/anthropology/21a-550j-dv-lab-documenting-science-through-video-and-new-media-fall-2012/21a-550jf12.jpg,"This course is an introductory exploration of documentary film theory and production, focusing on documentaries about science, engineering, and related fields. Students engage in digital vi.."
1527,"2017-05-17 19:02:55","2017-05-17 19:02:55",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-062j-drugs-politics-and-culture-spring-2006,"Drugs, Politics, and Culture",2,0.00,0,0.00,"Drugs, Politics, and Culture",https://ocw.mit.edu/courses/science-technology-and-society/sts-062j-drugs-politics-and-culture-spring-2006/sts-062js06.jpg,"
This class examines the relationship between a number of mind-altering substances and cultural processes. We look at the relationship between drugs and such phenomena as poverty, religion,.."
1526,"2017-05-17 19:02:53","2017-05-17 19:02:53",https://www.ocw.mit.edu/courses/anthropology/21a-303j-anthropology-of-biology-fall-2013,"Anthropology of Biology",2,0.00,0,0.00,"Anthropology of Biology",https://ocw.mit.edu/courses/anthropology/21a-303j-anthropology-of-biology-fall-2013/21a-303f13.jpg,"This course applies the tools of anthropology to examine biology in the age of genomics, biotechnological enterprise, biodiversity conservation, pharmaceutical bioprospecting, and synthetic.."
1525,"2017-05-17 19:02:50","2017-05-17 19:02:50",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-049j-technology-and-gender-in-american-history-spring-2004,"Technology and Gender in American History",2,0.00,0,0.00,"Technology and Gender in American History",https://ocw.mit.edu/courses/science-technology-and-society/sts-049j-technology-and-gender-in-american-history-spring-2004/sts-049js04.jpg,"
This course centers on the changing relationships between men, women, and technology in American history. Topics include theories of gender, technologies of production and consumption, the.."
1524,"2017-05-17 19:02:48","2017-05-17 19:02:48",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-042j-einstein-oppenheimer-feynman-physics-in-the-20th-century-spring-2011,"Einstein, Oppenheimer, Feynman: Physics in the 20th Century",2,0.00,0,0.00,"Einstein, Oppenheimer, Feynman: Physics in the 20th Century",https://ocw.mit.edu/courses/science-technology-and-society/sts-042j-einstein-oppenheimer-feynman-physics-in-the-20th-century-spring-2011/sts-042js11.jpg,"This course covers the role of physics and physicists during the 20th century, focusing on Einstein, Oppenheimer, and Feynman. Beyond just covering the scientific developments, institutiona.."
1523,"2017-05-17 19:02:46","2017-05-17 19:02:46",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-038-energy-and-environment-in-american-history-1705-2005-fall-2006,"Energy and Environment in American History: 1705-2005",2,0.00,0,0.00,"Energy and Environment in American History: 1705-2005",https://ocw.mit.edu/courses/science-technology-and-society/sts-038-energy-and-environment-in-american-history-1705-2005-fall-2006/sts-038f06.jpg,"
A survey of how America has become the world's largest consumer of energy. Explores American history from the perspective of energy and its relationship to politics, diplomacy, the economy.."
1522,"2017-05-17 19:02:44","2017-05-17 19:02:44",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-036-technology-and-nature-in-american-history-spring-2008,"Technology and Nature in American History",2,0.00,0,0.00,"Technology and Nature in American History",https://ocw.mit.edu/courses/science-technology-and-society/sts-036-technology-and-nature-in-american-history-spring-2008/sts-036s08.jpg,"
This course considers how the visual and material world of ""nature"" has been reshaped by industrial practices, ideologies, and institutions, particularly in nineteenth- and twentieth-centu.."
1521,"2017-05-17 19:02:42","2017-05-17 19:02:42",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-035-the-history-of-computing-spring-2004,"The History of Computing",2,0.00,0,0.00,"The History of Computing",https://ocw.mit.edu/courses/science-technology-and-society/sts-035-the-history-of-computing-spring-2004/sts-035s04.jpg,"
This course focuses on one particular aspect of the history of computing: the use of the computer as a scientific instrument. The electronic digital computer was invented to do science, an.."
1520,"2017-05-17 19:02:39","2017-05-17 19:02:39",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-034-science-communication-a-practical-guide-fall-2011,"Science Communication: A Practical Guide",2,0.00,0,0.00,"Science Communication: A Practical Guide",https://ocw.mit.edu/courses/science-technology-and-society/sts-034-science-communication-a-practical-guide-fall-2011/sts-034f11.jpg,"This class develops the abilities of students to communicate science effectively in a variety of real-world contexts. It covers strategies for dealing with complex areas like theoretical ph.."
1519,"2017-05-17 19:02:37","2017-05-17 19:02:37",https://www.ocw.mit.edu/courses/history/21h-116j-the-civil-war-and-reconstruction-fall-2005,"The Civil War and Reconstruction",2,0.00,0,0.00,"The Civil War and Reconstruction",https://ocw.mit.edu/courses/history/21h-116j-the-civil-war-and-reconstruction-fall-2005/21h-116jf05.jpg,"Although attention will be devoted to the causes and long-term consequences of the Civil War, this class will focus primarily on the war years (1861-1865) with special emphasis on the milit.."
1518,"2017-05-17 19:02:35","2017-05-17 19:02:35",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-427-the-civil-war-and-the-emergence-of-modern-america-1861-1890-spring-2015,"The Civil War and the Emergence of Modern America, 1861-1890",2,0.00,0,0.00,"The Civil War and the Emergence of Modern America, 1861-1890",https://ocw.mit.edu/courses/science-technology-and-society/sts-427-the-civil-war-and-the-emergence-of-modern-america-1861-1890-spring-2015/sts-427s15.jpg,"Using the American Civil War as a baseline, the course considers what it means to become &quot;modern&quot; by exploring the war's material and manpower needs, associated key technologies, .."
1517,"2017-05-17 19:02:32","2017-05-17 19:02:32",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-025j-making-the-modern-world-the-industrial-revolution-in-global-perspective-fall-2009,"Making the Modern World: The Industrial Revolution in Global Perspective",2,0.00,0,0.00,"Making the Modern World: The Industrial Revolution in Global Perspective",https://ocw.mit.edu/courses/science-technology-and-society/sts-025j-making-the-modern-world-the-industrial-revolution-in-global-perspective-fall-2009/sts-025jf09.jpg,"This class is a global survey of the great transformation in history known as the &quot;Industrial Revolution.&quot; Topics include origins of mechanized production, the factory system, ste.."
1516,"2017-05-17 19:02:30","2017-05-17 19:02:30",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-014-principles-and-practice-of-science-communication-spring-2006,"Principles and Practice of Science Communication",2,0.00,0,0.00,"Principles and Practice of Science Communication",https://ocw.mit.edu/courses/science-technology-and-society/sts-014-principles-and-practice-of-science-communication-spring-2006/sts-014s06.jpg,"
This course helps in developing skills as science communicators through projects and analysis of theoretical principles. Case studies explore the emergence of popular science communication.."
1515,"2017-05-17 19:02:27","2017-05-17 19:02:27",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-011-american-science-ethical-conflicts-and-political-choices-fall-2007,"American Science: Ethical Conflicts and Political Choices",2,0.00,0,0.00,"American Science: Ethical Conflicts and Political Choices",https://ocw.mit.edu/courses/science-technology-and-society/sts-011-american-science-ethical-conflicts-and-political-choices-fall-2007/sts-011f07.jpg,"
We will explore the changing political choices and ethical dilemmas of American scientists from the atomic scientists of World War II to biologists in the present wrestling with the questi.."
1514,"2017-05-17 19:02:25","2017-05-17 19:02:25",https://www.ocw.mit.edu/courses/science-technology-and-society/sts-010-neuroscience-and-society-spring-2010,"Neuroscience and Society",2,0.00,0,0.00,"Neuroscience and Society",https://ocw.mit.edu/courses/science-technology-and-society/sts-010-neuroscience-and-society-spring-2010/sts-010s10.jpg,"This course explores the social relevance of neuroscience, considering how emerging areas of brain research at once reflect and reshape social attitudes and agendas. Topics include brain im.."
